entity_id,state,last_changed
sensor.synthetic_power,1500.1728382077647,2024-02-08 00:00:00
sensor.synthetic_power,1549.5693439062243,2024-02-08 01:00:00
sensor.synthetic_power,1711.8269189724517,2024-02-08 02:00:00
sensor.synthetic_power,1635.9916957622875,2024-02-08 03:00:00
sensor.synthetic_power,1723.7906888454104,2024-02-08 04:00:00
sensor.synthetic_power,1669.5325440897498,2024-02-08 05:00:00
sensor.synthetic_power,1747.7941890384425,2024-02-08 06:00:00
sensor.synthetic_power,1677.5691648748664,2024-02-08 07:00:00
sensor.synthetic_power,1747.581539806771,2024-02-08 08:00:00
sensor.synthetic_power,1695.4654449284255,2024-02-08 09:00:00
sensor.synthetic_power,1588.225486343233,2024-02-08 10:00:00
sensor.synthetic_power,1542.5961828035954,2024-02-08 11:00:00
sensor.synthetic_power,1447.8862748903432,2024-02-08 12:00:00
sensor.synthetic_power,1514.8214970356385,2024-02-08 13:00:00
sensor.synthetic_power,1368.1409641443852,2024-02-08 14:00:00
sensor.synthetic_power,1412.9047628295552,2024-02-08 15:00:00
sensor.synthetic_power,1355.7036536923242,2024-02-08 16:00:00
sensor.synthetic_power,1334.2906235532396,2024-02-08 17:00:00
sensor.synthetic_power,1324.9361878576867,2024-02-08 18:00:00
sensor.synthetic_power,1230.8666819914818,2024-02-08 19:00:00
sensor.synthetic_power,1409.590698220403,2024-02-08 20:00:00
sensor.synthetic_power,1407.9852539628087,2024-02-08 21:00:00
sensor.synthetic_power,1380.493693893439,2024-02-08 22:00:00
sensor.synthetic_power,1408.4132661569593,2024-02-08 23:00:00
sensor.synthetic_power,1518.8404735051613,2024-02-09 00:00:00
sensor.synthetic_power,1570.500973866249,2024-02-09 01:00:00
sensor.synthetic_power,1605.3987962637646,2024-02-09 02:00:00
sensor.synthetic_power,1686.4187801443782,2024-02-09 03:00:00
sensor.synthetic_power,1677.9438937913071,2024-02-09 04:00:00
sensor.synthetic_power,1744.5500882939082,2024-02-09 05:00:00
sensor.synthetic_power,1696.926368415802,2024-02-09 06:00:00
sensor.synthetic_power,1727.1394948430432,2024-02-09 07:00:00
sensor.synthetic_power,1565.105052169189,2024-02-09 08:00:00
sensor.synthetic_power,1541.4213087758815,2024-02-09 09:00:00
sensor.synthetic_power,1677.1605815507507,2024-02-09 10:00:00
sensor.synthetic_power,1562.2495637614597,2024-02-09 11:00:00
sensor.synthetic_power,1540.7805181320384,2024-02-09 12:00:00
sensor.synthetic_power,1430.4649891659894,2024-02-09 13:00:00
sensor.synthetic_power,1410.3461994915144,2024-02-09 14:00:00
sensor.synthetic_power,1386.6923459257932,2024-02-09 15:00:00
sensor.synthetic_power,1429.312707371114,2024-02-09 16:00:00
sensor.synthetic_power,1355.5418047785772,2024-02-09 17:00:00
sensor.synthetic_power,1338.4632336361447,2024-02-09 18:00:00
sensor.synthetic_power,1345.6731584892495,2024-02-09 19:00:00
sensor.synthetic_power,1384.8625742986612,2024-02-09 20:00:00
sensor.synthetic_power,1356.1395441639695,2024-02-09 21:00:00
sensor.synthetic_power,1304.6868273573857,2024-02-09 22:00:00
sensor.synthetic_power,1533.499161777601,2024-02-09 23:00:00
sensor.synthetic_power,1605.8553619709369,2024-02-10 00:00:00
sensor.synthetic_power,1595.8354117248523,2024-02-10 01:00:00
sensor.synthetic_power,1747.0376763321076,2024-02-10 02:00:00
sensor.synthetic_power,1582.7978000629391,2024-02-10 03:00:00
sensor.synthetic_power,1675.1578542177226,2024-02-10 04:00:00
sensor.synthetic_power,1728.8777216499748,2024-02-10 05:00:00
sensor.synthetic_power,1612.6084365277418,2024-02-10 06:00:00
sensor.synthetic_power,1729.7935224153498,2024-02-10 07:00:00
sensor.synthetic_power,1725.1940287039329,2024-02-10 08:00:00
sensor.synthetic_power,1644.155686389438,2024-02-10 09:00:00
sensor.synthetic_power,1665.8091920284978,2024-02-10 10:00:00
sensor.synthetic_power,1549.6427282109548,2024-02-10 11:00:00
sensor.synthetic_power,1484.6255473427318,2024-02-10 12:00:00
sensor.synthetic_power,1485.010643489437,2024-02-10 13:00:00
sensor.synthetic_power,1361.5963521147924,2024-02-10 14:00:00
sensor.synthetic_power,1405.7262092775975,2024-02-10 15:00:00
sensor.synthetic_power,1273.1626682268745,2024-02-10 16:00:00
sensor.synthetic_power,1299.7729987123444,2024-02-10 17:00:00
sensor.synthetic_power,1398.2580836706493,2024-02-10 18:00:00
sensor.synthetic_power,1231.215118109584,2024-02-10 19:00:00
sensor.synthetic_power,1321.1893272812895,2024-02-10 20:00:00
sensor.synthetic_power,1376.1334728821435,2024-02-10 21:00:00
sensor.synthetic_power,1431.3280089946213,2024-02-10 22:00:00
sensor.synthetic_power,1488.4782570358411,2024-02-10 23:00:00
sensor.synthetic_power,1574.72819472151,2024-02-11 00:00:00
sensor.synthetic_power,1518.2396817195208,2024-02-11 01:00:00
sensor.synthetic_power,1586.870636101866,2024-02-11 02:00:00
sensor.synthetic_power,1774.491181295882,2024-02-11 03:00:00
sensor.synthetic_power,1667.7843602257892,2024-02-11 04:00:00
sensor.synthetic_power,1786.7740717310062,2024-02-11 05:00:00
sensor.synthetic_power,1760.8399732140044,2024-02-11 06:00:00
sensor.synthetic_power,1707.0807530808236,2024-02-11 07:00:00
sensor.synthetic_power,1741.1175828464575,2024-02-11 08:00:00
sensor.synthetic_power,1679.3031442250226,2024-02-11 09:00:00
sensor.synthetic_power,1571.812610900528,2024-02-11 10:00:00
sensor.synthetic_power,1607.9709589244753,2024-02-11 11:00:00
sensor.synthetic_power,1530.5444962883832,2024-02-11 12:00:00
sensor.synthetic_power,1477.8254832755417,2024-02-11 13:00:00
sensor.synthetic_power,1402.6463309952612,2024-02-11 14:00:00
sensor.synthetic_power,1415.1985933018398,2024-02-11 15:00:00
sensor.synthetic_power,1342.814758951389,2024-02-11 16:00:00
sensor.synthetic_power,1280.7057071408196,2024-02-11 17:00:00
sensor.synthetic_power,1299.2593194637636,2024-02-11 18:00:00
sensor.synthetic_power,1403.096549081016,2024-02-11 19:00:00
sensor.synthetic_power,1419.465930530881,2024-02-11 20:00:00
sensor.synthetic_power,1364.6452881363366,2024-02-11 21:00:00
sensor.synthetic_power,1431.0315064618153,2024-02-11 22:00:00
sensor.synthetic_power,1458.7256010262713,2024-02-11 23:00:00
sensor.synthetic_power,1489.858828783608,2024-02-12 00:00:00
sensor.synthetic_power,1591.8786474398087,2024-02-12 01:00:00
sensor.synthetic_power,1659.1291870816074,2024-02-12 02:00:00
sensor.synthetic_power,1647.0347248607263,2024-02-12 03:00:00
sensor.synthetic_power,1746.065883096269,2024-02-12 04:00:00
sensor.synthetic_power,1786.3287022447919,2024-02-12 05:00:00
sensor.synthetic_power,1744.310887906324,2024-02-12 06:00:00
sensor.synthetic_power,1751.3613766232454,2024-02-12 07:00:00
sensor.synthetic_power,1636.301889556666,2024-02-12 08:00:00
sensor.synthetic_power,1669.9951312791823,2024-02-12 09:00:00
sensor.synthetic_power,1581.1068627616744,2024-02-12 10:00:00
sensor.synthetic_power,1474.5550574352114,2024-02-12 11:00:00
sensor.synthetic_power,1565.1035398877452,2024-02-12 12:00:00
sensor.synthetic_power,1504.0762328712708,2024-02-12 13:00:00
sensor.synthetic_power,1400.0244207979244,2024-02-12 14:00:00
sensor.synthetic_power,1348.010319412927,2024-02-12 15:00:00
sensor.synthetic_power,1198.2368962809371,2024-02-12 16:00:00
sensor.synthetic_power,1341.4141867046303,2024-02-12 17:00:00
sensor.synthetic_power,1245.2771879053048,2024-02-12 18:00:00
sensor.synthetic_power,1351.376279937438,2024-02-12 19:00:00
sensor.synthetic_power,1297.796502881664,2024-02-12 20:00:00
sensor.synthetic_power,1299.6029549081181,2024-02-12 21:00:00
sensor.synthetic_power,1438.2374930194833,2024-02-12 22:00:00
sensor.synthetic_power,1416.9353208058146,2024-02-12 23:00:00
sensor.synthetic_power,1537.2135048308535,2024-02-13 00:00:00
sensor.synthetic_power,1488.079560388176,2024-02-13 01:00:00
sensor.synthetic_power,1514.4737612689755,2024-02-13 02:00:00
sensor.synthetic_power,1707.8595178426774,2024-02-13 03:00:00
sensor.synthetic_power,1738.5481480503659,2024-02-13 04:00:00
sensor.synthetic_power,1687.740380132462,2024-02-13 05:00:00
sensor.synthetic_power,1733.7613395728615,2024-02-13 06:00:00
sensor.synthetic_power,1767.39457132147,2024-02-13 07:00:00
sensor.synthetic_power,1718.352503310045,2024-02-13 08:00:00
sensor.synthetic_power,1701.378393009574,2024-02-13 09:00:00
sensor.synthetic_power,1620.5439819473997,2024-02-13 10:00:00
sensor.synthetic_power,1590.0952049745663,2024-02-13 11:00:00
sensor.synthetic_power,1548.9074257283896,2024-02-13 12:00:00
sensor.synthetic_power,1510.4708080530354,2024-02-13 13:00:00
sensor.synthetic_power,1432.478578096652,2024-02-13 14:00:00
sensor.synthetic_power,1331.6420881266326,2024-02-13 15:00:00
sensor.synthetic_power,1346.6840500443243,2024-02-13 16:00:00
sensor.synthetic_power,1295.776714583427,2024-02-13 17:00:00
sensor.synthetic_power,1305.0532418736057,2024-02-13 18:00:00
sensor.synthetic_power,1254.2982369789647,2024-02-13 19:00:00
sensor.synthetic_power,1357.1773980149683,2024-02-13 20:00:00
sensor.synthetic_power,1456.5075331111059,2024-02-13 21:00:00
sensor.synthetic_power,1282.4403998477183,2024-02-13 22:00:00
sensor.synthetic_power,1511.318250516152,2024-02-13 23:00:00
sensor.synthetic_power,1496.2373600780188,2024-02-14 00:00:00
sensor.synthetic_power,1437.926162456465,2024-02-14 01:00:00
sensor.synthetic_power,1585.2154201153528,2024-02-14 02:00:00
sensor.synthetic_power,1673.8283633543058,2024-02-14 03:00:00
sensor.synthetic_power,1637.6536433552767,2024-02-14 04:00:00
sensor.synthetic_power,1834.947839994563,2024-02-14 05:00:00
sensor.synthetic_power,1782.8169347116777,2024-02-14 06:00:00
sensor.synthetic_power,1643.9053641016667,2024-02-14 07:00:00
sensor.synthetic_power,1713.0377742793405,2024-02-14 08:00:00
sensor.synthetic_power,1603.9054116267546,2024-02-14 09:00:00
sensor.synthetic_power,1568.416839508348,2024-02-14 10:00:00
sensor.synthetic_power,1459.6684246286895,2024-02-14 11:00:00
sensor.synthetic_power,1490.7957102923008,2024-02-14 12:00:00
sensor.synthetic_power,1423.3139408492073,2024-02-14 13:00:00
sensor.synthetic_power,1479.0631997163803,2024-02-14 14:00:00
sensor.synthetic_power,1511.4655477655579,2024-02-14 15:00:00
sensor.synthetic_power,1305.9951733870862,2024-02-14 16:00:00
sensor.synthetic_power,1285.3466837013505,2024-02-14 17:00:00
sensor.synthetic_power,1255.0931784619033,2024-02-14 18:00:00
sensor.synthetic_power,1302.2797504835478,2024-02-14 19:00:00
sensor.synthetic_power,1284.561131249375,2024-02-14 20:00:00
sensor.synthetic_power,1405.2404241583915,2024-02-14 21:00:00
sensor.synthetic_power,1290.2218305113365,2024-02-14 22:00:00
sensor.synthetic_power,1431.3147878228408,2024-02-14 23:00:00
sensor.synthetic_power,1436.7368506430116,2024-02-15 00:00:00
sensor.synthetic_power,1578.1361993234445,2024-02-15 01:00:00
sensor.synthetic_power,1721.6470059470996,2024-02-15 02:00:00
sensor.synthetic_power,1685.5557045659555,2024-02-15 03:00:00
sensor.synthetic_power,1723.9665764732592,2024-02-15 04:00:00
sensor.synthetic_power,1703.0374040369193,2024-02-15 05:00:00
sensor.synthetic_power,1683.435872400808,2024-02-15 06:00:00
sensor.synthetic_power,1694.2568234120965,2024-02-15 07:00:00
sensor.synthetic_power,1735.7134176024579,2024-02-15 08:00:00
sensor.synthetic_power,1684.165432638793,2024-02-15 09:00:00
sensor.synthetic_power,1662.2027556573455,2024-02-15 10:00:00
sensor.synthetic_power,1446.0353286818768,2024-02-15 11:00:00
sensor.synthetic_power,1533.8113361194735,2024-02-15 12:00:00
sensor.synthetic_power,1451.450162094771,2024-02-15 13:00:00
sensor.synthetic_power,1410.0638938534707,2024-02-15 14:00:00
sensor.synthetic_power,1372.8081782885224,2024-02-15 15:00:00
sensor.synthetic_power,1338.1634624367114,2024-02-15 16:00:00
sensor.synthetic_power,1261.5081876589254,2024-02-15 17:00:00
sensor.synthetic_power,1254.9869806795464,2024-02-15 18:00:00
sensor.synthetic_power,1356.7927870487,2024-02-15 19:00:00
sensor.synthetic_power,1308.5116874900634,2024-02-15 20:00:00
sensor.synthetic_power,1310.8548936938928,2024-02-15 21:00:00
sensor.synthetic_power,1487.2800966530144,2024-02-15 22:00:00
sensor.synthetic_power,1463.6720702545658,2024-02-15 23:00:00
sensor.synthetic_power,1526.664548840225,2024-02-16 00:00:00
sensor.synthetic_power,1546.2536213591154,2024-02-16 01:00:00
sensor.synthetic_power,1640.8350138179164,2024-02-16 02:00:00
sensor.synthetic_power,1708.2335738601964,2024-02-16 03:00:00
sensor.synthetic_power,1580.6045651404088,2024-02-16 04:00:00
sensor.synthetic_power,1751.593820584298,2024-02-16 05:00:00
sensor.synthetic_power,1735.3480989753639,2024-02-16 06:00:00
sensor.synthetic_power,1692.4206152972752,2024-02-16 07:00:00
sensor.synthetic_power,1647.8095321470535,2024-02-16 08:00:00
sensor.synthetic_power,1653.2688059132386,2024-02-16 09:00:00
sensor.synthetic_power,1509.768947348998,2024-02-16 10:00:00
sensor.synthetic_power,1596.7389171739214,2024-02-16 11:00:00
sensor.synthetic_power,1458.642617337317,2024-02-16 12:00:00
sensor.synthetic_power,1370.1585675277195,2024-02-16 13:00:00
sensor.synthetic_power,1407.3592167052157,2024-02-16 14:00:00
sensor.synthetic_power,1328.8913026124028,2024-02-16 15:00:00
sensor.synthetic_power,1317.058887919317,2024-02-16 16:00:00
sensor.synthetic_power,1335.8495210957014,2024-02-16 17:00:00
sensor.synthetic_power,1323.6462318010201,2024-02-16 18:00:00
sensor.synthetic_power,1352.8079201297974,2024-02-16 19:00:00
sensor.synthetic_power,1379.2236142017114,2024-02-16 20:00:00
sensor.synthetic_power,1422.7183921647272,2024-02-16 21:00:00
sensor.synthetic_power,1406.1220711917724,2024-02-16 22:00:00
sensor.synthetic_power,1418.460575244732,2024-02-16 23:00:00
sensor.synthetic_power,1580.3824132207205,2024-02-17 00:00:00
sensor.synthetic_power,1619.0640408312747,2024-02-17 01:00:00
sensor.synthetic_power,1645.1248530593411,2024-02-17 02:00:00
sensor.synthetic_power,1597.3172655356902,2024-02-17 03:00:00
sensor.synthetic_power,1754.0984837926744,2024-02-17 04:00:00
sensor.synthetic_power,1647.0579038442684,2024-02-17 05:00:00
sensor.synthetic_power,1648.7498208993732,2024-02-17 06:00:00
sensor.synthetic_power,1765.5893204785975,2024-02-17 07:00:00
sensor.synthetic_power,1766.092018491805,2024-02-17 08:00:00
sensor.synthetic_power,1723.8348195069223,2024-02-17 09:00:00
sensor.synthetic_power,1689.9046255958406,2024-02-17 10:00:00
sensor.synthetic_power,1556.159565923004,2024-02-17 11:00:00
sensor.synthetic_power,1431.3873852075033,2024-02-17 12:00:00
sensor.synthetic_power,1454.9084225247718,2024-02-17 13:00:00
sensor.synthetic_power,1399.9187695796293,2024-02-17 14:00:00
sensor.synthetic_power,1337.6063536213271,2024-02-17 15:00:00
sensor.synthetic_power,1356.8162535490615,2024-02-17 16:00:00
sensor.synthetic_power,1262.994001177613,2024-02-17 17:00:00
sensor.synthetic_power,1302.523253364801,2024-02-17 18:00:00
sensor.synthetic_power,1335.214543819216,2024-02-17 19:00:00
sensor.synthetic_power,1332.0808939932608,2024-02-17 20:00:00
sensor.synthetic_power,1384.2380605468963,2024-02-17 21:00:00
sensor.synthetic_power,1394.1610259608992,2024-02-17 22:00:00
sensor.synthetic_power,1537.7776450528663,2024-02-17 23:00:00
sensor.synthetic_power,1554.2064727408533,2024-02-18 00:00:00
sensor.synthetic_power,1543.0360718317686,2024-02-18 01:00:00
sensor.synthetic_power,1600.1166550435228,2024-02-18 02:00:00
sensor.synthetic_power,1648.7944245239205,2024-02-18 03:00:00
sensor.synthetic_power,1704.5053525780013,2024-02-18 04:00:00
sensor.synthetic_power,1766.2506546824911,2024-02-18 05:00:00
sensor.synthetic_power,1708.0023931167534,2024-02-18 06:00:00
sensor.synthetic_power,1675.6712153724352,2024-02-18 07:00:00
sensor.synthetic_power,1737.464808465198,2024-02-18 08:00:00
sensor.synthetic_power,1670.3938451120641,2024-02-18 09:00:00
sensor.synthetic_power,1548.9339722253048,2024-02-18 10:00:00
sensor.synthetic_power,1551.133777742504,2024-02-18 11:00:00
sensor.synthetic_power,1518.1103292215716,2024-02-18 12:00:00
sensor.synthetic_power,1442.5813232497999,2024-02-18 13:00:00
sensor.synthetic_power,1326.8110796858887,2024-02-18 14:00:00
sensor.synthetic_power,1446.6475749691535,2024-02-18 15:00:00
sensor.synthetic_power,1299.470442418999,2024-02-18 16:00:00
sensor.synthetic_power,1336.7505477919078,2024-02-18 17:00:00
sensor.synthetic_power,1281.6317870208527,2024-02-18 18:00:00
sensor.synthetic_power,1316.656698701327,2024-02-18 19:00:00
sensor.synthetic_power,1368.6407386046094,2024-02-18 20:00:00
sensor.synthetic_power,1399.055375337673,2024-02-18 21:00:00
sensor.synthetic_power,1406.2291589219744,2024-02-18 22:00:00
sensor.synthetic_power,1373.4284199302313,2024-02-18 23:00:00
sensor.synthetic_power,1446.9746893240724,2024-02-19 00:00:00
sensor.synthetic_power,1563.6236473465685,2024-02-19 01:00:00
sensor.synthetic_power,1689.182094102123,2024-02-19 02:00:00
sensor.synthetic_power,1782.9498239327818,2024-02-19 03:00:00
sensor.synthetic_power,1675.050627250691,2024-02-19 04:00:00
sensor.synthetic_power,1724.376005939715,2024-02-19 05:00:00
sensor.synthetic_power,1656.7923109054182,2024-02-19 06:00:00
sensor.synthetic_power,1789.2819474785604,2024-02-19 07:00:00
sensor.synthetic_power,1701.4651578214357,2024-02-19 08:00:00
sensor.synthetic_power,1715.4893936521112,2024-02-19 09:00:00
sensor.synthetic_power,1668.6556065029429,2024-02-19 10:00:00
sensor.synthetic_power,1604.867651771931,2024-02-19 11:00:00
sensor.synthetic_power,1493.973914383802,2024-02-19 12:00:00
sensor.synthetic_power,1369.62101151642,2024-02-19 13:00:00
sensor.synthetic_power,1374.2610324170837,2024-02-19 14:00:00
sensor.synthetic_power,1342.3997436495897,2024-02-19 15:00:00
sensor.synthetic_power,1281.2963546140993,2024-02-19 16:00:00
sensor.synthetic_power,1365.6296033290157,2024-02-19 17:00:00
sensor.synthetic_power,1321.7918799881843,2024-02-19 18:00:00
sensor.synthetic_power,1362.0289964681144,2024-02-19 19:00:00
sensor.synthetic_power,1349.9260797113548,2024-02-19 20:00:00
sensor.synthetic_power,1408.5565836332844,2024-02-19 21:00:00
sensor.synthetic_power,1367.5985942410555,2024-02-19 22:00:00
sensor.synthetic_power,1413.9825938886124,2024-02-19 23:00:00
sensor.synthetic_power,1510.2956731204454,2024-02-20 00:00:00
sensor.synthetic_power,1575.590039322667,2024-02-20 01:00:00
sensor.synthetic_power,1683.8162767055828,2024-02-20 02:00:00
sensor.synthetic_power,1679.2340608558272,2024-02-20 03:00:00
sensor.synthetic_power,1668.617259548281,2024-02-20 04:00:00
sensor.synthetic_power,1717.9651893340167,2024-02-20 05:00:00
sensor.synthetic_power,1752.3360364406624,2024-02-20 06:00:00
sensor.synthetic_power,1681.2302749212633,2024-02-20 07:00:00
sensor.synthetic_power,1717.064152827543,2024-02-20 08:00:00
sensor.synthetic_power,1655.110044585197,2024-02-20 09:00:00
sensor.synthetic_power,1658.925858353806,2024-02-20 10:00:00
sensor.synthetic_power,1529.1420981313786,2024-02-20 11:00:00
sensor.synthetic_power,1521.7795289442363,2024-02-20 12:00:00
sensor.synthetic_power,1420.179501617604,2024-02-20 13:00:00
sensor.synthetic_power,1376.9285113720239,2024-02-20 14:00:00
sensor.synthetic_power,1371.7436747176375,2024-02-20 15:00:00
sensor.synthetic_power,1264.3580252482816,2024-02-20 16:00:00
sensor.synthetic_power,1309.8482831057147,2024-02-20 17:00:00
sensor.synthetic_power,1287.1007513489772,2024-02-20 18:00:00
sensor.synthetic_power,1339.789266525426,2024-02-20 19:00:00
sensor.synthetic_power,1430.9919921203534,2024-02-20 20:00:00
sensor.synthetic_power,1416.5449161304066,2024-02-20 21:00:00
sensor.synthetic_power,1378.7202828732538,2024-02-20 22:00:00
sensor.synthetic_power,1427.8488558381566,2024-02-20 23:00:00
sensor.synthetic_power,1481.7834576952764,2024-02-21 00:00:00
sensor.synthetic_power,1582.5411389589433,2024-02-21 01:00:00
sensor.synthetic_power,1724.7595514820923,2024-02-21 02:00:00
sensor.synthetic_power,1590.880490574522,2024-02-21 03:00:00
sensor.synthetic_power,1655.0491927769576,2024-02-21 04:00:00
sensor.synthetic_power,1699.661693450646,2024-02-21 05:00:00
sensor.synthetic_power,1665.1596710363194,2024-02-21 06:00:00
sensor.synthetic_power,1752.0363690540553,2024-02-21 07:00:00
sensor.synthetic_power,1717.9833840283482,2024-02-21 08:00:00
sensor.synthetic_power,1615.8629802698847,2024-02-21 09:00:00
sensor.synthetic_power,1625.3367352478533,2024-02-21 10:00:00
sensor.synthetic_power,1562.4379563115547,2024-02-21 11:00:00
sensor.synthetic_power,1497.2068311126216,2024-02-21 12:00:00
sensor.synthetic_power,1470.0777721515983,2024-02-21 13:00:00
sensor.synthetic_power,1414.7838762165763,2024-02-21 14:00:00
sensor.synthetic_power,1301.9705868032067,2024-02-21 15:00:00
sensor.synthetic_power,1285.4616860582887,2024-02-21 16:00:00
sensor.synthetic_power,1301.956147720872,2024-02-21 17:00:00
sensor.synthetic_power,1266.5237703651464,2024-02-21 18:00:00
sensor.synthetic_power,1250.2924881595666,2024-02-21 19:00:00
sensor.synthetic_power,1325.4270443858459,2024-02-21 20:00:00
sensor.synthetic_power,1365.3336860007655,2024-02-21 21:00:00
sensor.synthetic_power,1428.9674473526275,2024-02-21 22:00:00
sensor.synthetic_power,1542.4698499199478,2024-02-21 23:00:00
sensor.synthetic_power,1479.4091070639647,2024-02-22 00:00:00
sensor.synthetic_power,1538.1877006458394,2024-02-22 01:00:00
sensor.synthetic_power,1502.5017957356463,2024-02-22 02:00:00
sensor.synthetic_power,1663.210145569344,2024-02-22 03:00:00
sensor.synthetic_power,1790.0389317508027,2024-02-22 04:00:00
sensor.synthetic_power,1809.8894746654846,2024-02-22 05:00:00
sensor.synthetic_power,1759.1417215668937,2024-02-22 06:00:00
sensor.synthetic_power,1673.6308196264931,2024-02-22 07:00:00
sensor.synthetic_power,1682.8856386410016,2024-02-22 08:00:00
sensor.synthetic_power,1697.1635732332916,2024-02-22 09:00:00
sensor.synthetic_power,1684.2222715968685,2024-02-22 10:00:00
sensor.synthetic_power,1541.7125776049509,2024-02-22 11:00:00
sensor.synthetic_power,1540.973431214653,2024-02-22 12:00:00
sensor.synthetic_power,1433.9999339540439,2024-02-22 13:00:00
sensor.synthetic_power,1337.9708650343032,2024-02-22 14:00:00
sensor.synthetic_power,1431.6388177326523,2024-02-22 15:00:00
sensor.synthetic_power,1269.21024240016,2024-02-22 16:00:00
sensor.synthetic_power,1412.8005653645764,2024-02-22 17:00:00
sensor.synthetic_power,1270.2648006035784,2024-02-22 18:00:00
sensor.synthetic_power,1294.8625419756966,2024-02-22 19:00:00
sensor.synthetic_power,1310.0445008401223,2024-02-22 20:00:00
sensor.synthetic_power,1258.8435792056805,2024-02-22 21:00:00
sensor.synthetic_power,1366.9340253756152,2024-02-22 22:00:00
sensor.synthetic_power,1471.2412397323199,2024-02-22 23:00:00
sensor.synthetic_power,1589.278882128319,2024-02-23 00:00:00
sensor.synthetic_power,1571.042874250258,2024-02-23 01:00:00
sensor.synthetic_power,1742.7718584188865,2024-02-23 02:00:00
sensor.synthetic_power,1691.4239807376389,2024-02-23 03:00:00
sensor.synthetic_power,1727.0301190119937,2024-02-23 04:00:00
sensor.synthetic_power,1701.8289512550652,2024-02-23 05:00:00
sensor.synthetic_power,1803.779817361375,2024-02-23 06:00:00
sensor.synthetic_power,1678.8768661396289,2024-02-23 07:00:00
sensor.synthetic_power,1633.4532114424112,2024-02-23 08:00:00
sensor.synthetic_power,1624.7084625245368,2024-02-23 09:00:00
sensor.synthetic_power,1610.2052454218558,2024-02-23 10:00:00
sensor.synthetic_power,1539.8784896065977,2024-02-23 11:00:00
sensor.synthetic_power,1574.7950417242128,2024-02-23 12:00:00
sensor.synthetic_power,1381.2710699636252,2024-02-23 13:00:00
sensor.synthetic_power,1465.0455101934185,2024-02-23 14:00:00
sensor.synthetic_power,1386.7421372228212,2024-02-23 15:00:00
sensor.synthetic_power,1360.0364557278933,2024-02-23 16:00:00
sensor.synthetic_power,1254.5206850159625,2024-02-23 17:00:00
sensor.synthetic_power,1289.0344775262497,2024-02-23 18:00:00
sensor.synthetic_power,1370.8085193126954,2024-02-23 19:00:00
sensor.synthetic_power,1354.788889420835,2024-02-23 20:00:00
sensor.synthetic_power,1329.9415069318663,2024-02-23 21:00:00
sensor.synthetic_power,1390.966333412397,2024-02-23 22:00:00
sensor.synthetic_power,1426.1363089220995,2024-02-23 23:00:00
sensor.synthetic_power,1538.6267003642424,2024-02-24 00:00:00
sensor.synthetic_power,1523.3360036367535,2024-02-24 01:00:00
sensor.synthetic_power,1615.6909786697418,2024-02-24 02:00:00
sensor.synthetic_power,1661.6744894738308,2024-02-24 03:00:00
sensor.synthetic_power,1719.0511697679265,2024-02-24 04:00:00
sensor.synthetic_power,1712.566944376584,2024-02-24 05:00:00
sensor.synthetic_power,1699.2558140134618,2024-02-24 06:00:00
sensor.synthetic_power,1850.7820033166909,2024-02-24 07:00:00
sensor.synthetic_power,1698.510333025349,2024-02-24 08:00:00
sensor.synthetic_power,1628.903715093598,2024-02-24 09:00:00
sensor.synthetic_power,1565.668284868404,2024-02-24 10:00:00
sensor.synthetic_power,1508.0905886589564,2024-02-24 11:00:00
sensor.synthetic_power,1524.4702882417675,2024-02-24 12:00:00
sensor.synthetic_power,1440.0041021251538,2024-02-24 13:00:00
sensor.synthetic_power,1296.5130017815604,2024-02-24 14:00:00
sensor.synthetic_power,1343.0359478759774,2024-02-24 15:00:00
sensor.synthetic_power,1296.655746904997,2024-02-24 16:00:00
sensor.synthetic_power,1263.051736907779,2024-02-24 17:00:00
sensor.synthetic_power,1296.2732559257026,2024-02-24 18:00:00
sensor.synthetic_power,1284.1582535013617,2024-02-24 19:00:00
sensor.synthetic_power,1332.7053374507427,2024-02-24 20:00:00
sensor.synthetic_power,1365.7923996577774,2024-02-24 21:00:00
sensor.synthetic_power,1471.9963150714796,2024-02-24 22:00:00
sensor.synthetic_power,1436.164250380421,2024-02-24 23:00:00
sensor.synthetic_power,1445.1099525249542,2024-02-25 00:00:00
sensor.synthetic_power,1577.503749326852,2024-02-25 01:00:00
sensor.synthetic_power,1614.523277838094,2024-02-25 02:00:00
sensor.synthetic_power,1681.2454032514174,2024-02-25 03:00:00
sensor.synthetic_power,1666.534831190938,2024-02-25 04:00:00
sensor.synthetic_power,1615.8033554897925,2024-02-25 05:00:00
sensor.synthetic_power,1714.6217184632021,2024-02-25 06:00:00
sensor.synthetic_power,1723.3392363344085,2024-02-25 07:00:00
sensor.synthetic_power,1713.5363621197644,2024-02-25 08:00:00
sensor.synthetic_power,1627.9886676297513,2024-02-25 09:00:00
sensor.synthetic_power,1654.9629220698482,2024-02-25 10:00:00
sensor.synthetic_power,1522.9749271152596,2024-02-25 11:00:00
sensor.synthetic_power,1560.4250344886398,2024-02-25 12:00:00
sensor.synthetic_power,1492.3731874094613,2024-02-25 13:00:00
sensor.synthetic_power,1355.0142118536237,2024-02-25 14:00:00
sensor.synthetic_power,1370.5470070396325,2024-02-25 15:00:00
sensor.synthetic_power,1398.2565086698894,2024-02-25 16:00:00
sensor.synthetic_power,1328.00190716445,2024-02-25 17:00:00
